Accounts_All;CN=AccountsPayable,ou=Groups;AccountsPayable
globalExport;CN=Rita Wheeler,ou=Tokyo,ou=Asia-Pacific;RitaWheeler
ReceivAnalysis;CN=Rita Wheeler,ou=Tokyo,ou=Asia-Pacific;RitaWheeler
All_Users;CN=Rita Wheeler,ou=Tokyo,ou=Asia-Pacific;RitaWheeler
campusAccess;CN=Lori Ferguson,ou=Taipei,ou=Asia-Pacific;LoriFerguson
All_Users;CN=Lori Ferguson,ou=Taipei,ou=Asia-Pacific;LoriFerguson
DataArchive;CN=Bobby Stephens,ou=Taipei,ou=Asia-Pacific;BobbyStephens
All_Users;CN=Bobby Stephens,ou=Taipei,ou=Asia-Pacific;BobbyStephens
InternalAudit;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
All_Users;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
All_Users;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
VendorCare;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
SecCompliance;CN=Stanley Montgomery,ou=Taipei,ou=Asia-Pacific;StanleyMontgomery
All_Users;CN=Stanley Montgomery,ou=Taipei,ou=Asia-Pacific;StanleyMontgomery
campusAccess;CN=Connie Richards,ou=Taipei,ou=Asia-Pacific;ConnieRichards
All_Users;CN=Connie Richards,ou=Taipei,ou=Asia-Pacific;ConnieRichards
SupplyChain;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
All_Users;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
All_Users;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
VendorCare;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
All_Users;CN=Florence Johnston,ou=Taipei,ou=Asia-Pacific;FlorenceJohnston
AccountingGeneral;CN=Florence Johnston,ou=Taipei,ou=Asia-Pacific;FlorenceJohnston
All_Users;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
campusAccess;CN=Tracy Meyer,ou=Taipei,ou=Asia-Pacific;TracyMeyer
All_Users;CN=Tracy Meyer,ou=Taipei,ou=Asia-Pacific;TracyMeyer
DataArchive;CN=Dale Bishop,ou=Taipei,ou=Asia-Pacific;DaleBishop
HostingVPN;CN=Dale Bishop,ou=Taipei,ou=Asia-Pacific;DaleBishop
All_Users;CN=Dale Bishop,ou=Taipei,ou=Asia-Pacific;DaleBishop
All_Users;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
VendorCare;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
InvntryAnalysis;CN=Victor Pierce,ou=Taipei,ou=Asia-Pacific;VictorPierce
All_Users;CN=Victor Pierce,ou=Taipei,ou=Asia-Pacific;VictorPierce
customerDataCenter;CN=Manuel Howell,ou=Taipei,ou=Asia-Pacific;ManuelHowell
InternalAudit;CN=Manuel Howell,ou=Taipei,ou=Asia-Pacific;ManuelHowell
All_Users;CN=Manuel Howell,ou=Taipei,ou=Asia-Pacific;ManuelHowell
campusAccess;CN=Tiffany Alvarez,ou=Taipei,ou=Asia-Pacific;TiffanyAlvarez
All_Users;CN=Tiffany Alvarez,ou=Taipei,ou=Asia-Pacific;TiffanyAlvarez
SecCompliance;CN=Rodney Morrison,ou=Taipei,ou=Asia-Pacific;RodneyMorrison
All_Users;CN=Rodney Morrison,ou=Taipei,ou=Asia-Pacific;RodneyMorrison
All_Users;CN=Carmen Hansen,ou=Taipei,ou=Asia-Pacific;CarmenHansen
VendorCare;CN=Carmen Hansen,ou=Taipei,ou=Asia-Pacific;CarmenHansen
All_Users;CN=Curtis Fernandez,ou=Taipei,ou=Asia-Pacific;CurtisFernandez
HostingVPN;CN=Sara Berry,ou=Taipei,ou=Asia-Pacific;SaraBerry
All_Users;CN=Sara Berry,ou=Taipei,ou=Asia-Pacific;SaraBerry
campusAccess;CN=Rosa Garza,ou=Taipei,ou=Asia-Pacific;RosaGarza
All_Users;CN=Rosa Garza,ou=Taipei,ou=Asia-Pacific;RosaGarza
ENG_Prod;CN=Norman Harvey,ou=Taipei,ou=Asia-Pacific;NormanHarvey
All_Users;CN=Norman Harvey,ou=Taipei,ou=Asia-Pacific;NormanHarvey
All_Users;CN=Cindy Little,ou=Taipei,ou=Asia-Pacific;CindyLittle
VendorCare;CN=Cindy Little,ou=Taipei,ou=Asia-Pacific;CindyLittle
InvntryAnalysis;CN=Allen Burton,ou=Taipei,ou=Asia-Pacific;AllenBurton
All_Users;CN=Allen Burton,ou=Taipei,ou=Asia-Pacific;AllenBurton
campusAccess;CN=Grace Stanley,ou=Taipei,ou=Asia-Pacific;GraceStanley
All_Users;CN=Grace Stanley,ou=Taipei,ou=Asia-Pacific;GraceStanley
InternalAudit;CN=Bobby Stephens,ou=Taipei,ou=Asia-Pacific;BobbyStephens
SupplyChain;CN=Bobby Stephens,ou=Taipei,ou=Asia-Pacific;BobbyStephens
VendorCare;CN=Bobby Stephens,ou=Taipei,ou=Asia-Pacific;BobbyStephens
VendorCare;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
DataArchive;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
SupplyChain;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
Compensation;CN=Mike Chapman,ou=Taipei,ou=Asia-Pacific;MikeChapman
DataArchive;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
SupplyChain;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
Compensation;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
InternalAudit;CN=Dawn Oliver,ou=Taipei,ou=Asia-Pacific;DawnOliver
InternalAudit;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
VendorCare;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
DataArchive;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
Compensation;CN=Leonard Williamson,ou=Taipei,ou=Asia-Pacific;LeonardWilliamson
InternalAudit;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
DataArchive;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
SupplyChain;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
Compensation;CN=Louise Payne,ou=Taipei,ou=Asia-Pacific;LouisePayne
VendorCare;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
InternalAudit;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
DataArchive;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
SupplyChain;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
Compensation;CN=Nathan Banks,ou=Taipei,ou=Asia-Pacific;NathanBanks
InternalAudit;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
DataArchive;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
SupplyChain;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
Compensation;CN=Edna Mccoy,ou=Taipei,ou=Asia-Pacific;EdnaMccoy
